RingID,HoleID,Length,Total Length,Dip,DipOpposite,Dump,BT,Uphole,Offset,CollarOffset,CollarOffset Vertical,Charge Collar,Charge Length,Charge Length Total,Ungassed Charge Length,Ungassed Charge Length Total,Ungassed Collar Length,Ungassed Collar Length Total,Charge Toe,Explosive Name,Explosive Amount,Explosive Amount Total,Diameter,Subdrill,Delay,Primers,Primers(Toe),Primers(Col),Boosters,Boosters(Toe),Boosters(Col),CollarXYZ,CollarX,CollarY,CollarZ,ToeXYZ,ToeX,ToeY,ToeZ,ActualDrilled,Comments,Other,Rig,SampleHole,Pivot,PivotHeight,PivotHeightVertical,NoOfRods,NoOfRodsReal,Remote,SubRemote,TrueAzimuth,TrueDip,AzimuthOffset,Detonator
SL5,H2,12.4636,12.4636,0.3103,359.6897,0.0000,N,N,R0.2500,R0.2718,5.9258,0.5000,EMULSION 1.12[11.9636],11.9636,EMULSION 1.12[11.9636],11.9636,EMULSION 1.12[0.5000],0.5000,12.4636,EMULSION 1.12,EMULSION 1.12[60.7849],60.7849,76 mm,0.0000,0.0000,2,3.0000[0];10.0000[0],9.4636[0];2.4636[0],0,,,{7106.7074:-23441.7363:-1062.6725},7106.7074,-23441.7363,-1062.6725,{7106.7633:-23441.7741:-1050.2092},7106.7633,-23441.7741,-1050.2092,0.0000,,,SIMBA S7-D,N,18,1.8000,1.8000,0.0000,0.0000,,,124.0724,89.6897,180.0000,
SL5,H3,12.3761,12.3761,0.1365,359.8635,0.0000,N,N,R0.8000,R0.8098,6.0094,0.5000,EMULSION 1.12[11.8761],11.8761,EMULSION 1.12[11.8761],11.8761,EMULSION 1.12[0.5000],0.5000,12.3761,EMULSION 1.12,EMULSION 1.12[60.3406],60.3406,76 mm,0.0000,400.0000,2,2.0000[400];8.0000[400],10.3761[400];4.3761[400],0,,,{7107.1531:-23442.0377:-1062.5889},7107.1531,-23442.0377,-1062.5889,{7107.1775:-23442.0542:-1050.2128},7107.1775,-23442.0542,-1050.2128,0.0000,,,SIMBA S7-D,N,23,1.8000,1.8000,0.0000,0.0000,,,124.0724,89.8635,180.0000,
SL5,H4,12.3486,12.3486,0.3104,359.6896,0.0000,N,N,R1.5000,R1.5224,6.0320,0.5000,EMULSION 1.12[11.8486],11.8486,EMULSION 1.12[11.8486],11.8486,EMULSION 1.12[0.5000],0.5000,12.3486,EMULSION 1.12,EMULSION 1.12[60.2006],60.2006,76 mm,0.0000,2600.0000,2,3.0000[2600];10.0000[2600],9.3486[2600];2.3486[2600],0,,,{7107.7433:-23442.4369:-1062.5664},7107.7433,-23442.4369,-1062.5664,{7107.7987:-23442.4744:-1050.2180},7107.7987,-23442.4744,-1050.2180,0.0000,,,SIMBA S7-D,N,6,1.8000,1.8000,0.0000,0.0000,,,124.0724,89.6896,180.0000,
SL6,H1,13.0000,13.0000,356.0000,4.0000,0.0000,N,N,L0.9069,L1.1113,5.3057,0.5000,EMULSION 1.12[12.5000],12.5000,EMULSION 1.12[12.5000],12.5000,EMULSION 1.12[0.5000],0.5000,13.0000,EMULSION 1.12,EMULSION 1.12[63.5104],63.5104,76 mm,0.0000,5200.0000,2,3.0000[5200];10.0000[5200],10.0000[5200];3.0000[5200],0,,,{7105.7018:-23440.7543:-1063.2986},7105.7018,-23440.7543,-1063.2986,{7104.9506:-23440.2463:-1050.3303},7104.9506,-23440.2463,-1050.3303,0.0000,,,SIMBA S7-D,N,6,2.2763,2.2763,0.0000,0.0000,,,304.0724,86.0000,0.0000,
SL6,H2,13.0643,13.0643,358.8636,1.1364,0.0000,N,N,L0.8000,L0.8696,5.4167,0.5000,EMULSION 1.12[12.5643],12.5643,EMULSION 1.12[12.5643],12.5643,EMULSION 1.12[0.5000],0.5000,13.0643,EMULSION 1.12,EMULSION 1.12[63.8369],63.8369,76 mm,0.0000,4200.0000,2,2.0000[4200];8.0000[4200],11.0643[4200];5.0643[4200],0,,,{7105.9020:-23440.8897:-1063.1877},7105.9020,-23440.8897,-1063.1877,{7105.6874:-23440.7446:-1050.1260},7105.6874,-23440.7446,-1050.1260,0.0000,,,SIMBA S7-D,N,4,1.8000,1.8000,0.0000,0.0000,,,304.0724,88.8636,0.0000,
SL6,H6,12.6500,12.6500,2.9996,357.0004,0.0000,N,N,R1.5000,R1.7079,5.8739,0.5000,EMULSION 1.12[12.1500],12.1500,EMULSION 1.12[12.1500],12.1500,EMULSION 1.12[0.5000],0.5000,12.6500,EMULSION 1.12,EMULSION 1.12[61.7323],61.7323,76 mm,0.0000,4400.0000,2,2.0000[4400];8.0000[4400],10.6500[4400];4.6500[4400],0,,,{7108.0371:-23442.3338:-1062.7305},7108.0371,-23442.3338,-1062.7305,{7108.5854:-23442.7047:-1050.0978},7108.5854,-23442.7047,-1050.0978,0.0000,,,SIMBA S7-D,N,5,1.8000,1.8000,0.0000,0.0000,,,124.0724,87.0004,0.0000,
SL6,H3,12.5165,37.5495,0.4289,359.5711,0.0000,N,N,L0.0341,L0.0044,5.8807,0.0000,[0.0000],0.0000,[0.0000],0.0000,[0.0000],0.0000,0.0000,,[0.0000],0.0000,152 mm,0.0000,0.0000,0,,,0,,,{7106.6187:-23441.3745:-1062.7237},7106.6187,-23441.3745,-1062.7237,{7106.6963:-23441.4270:-1050.2075},7106.6963,-23441.4270,-1050.2075,0.0000,,,SIMBA S7-D,N,21,1.8000,1.8000,0.0000,0.0000,,,124.0724,89.5711,180.0000,
SL6,H4,12.4478,37.3434,0.3104,359.6896,0.0000,N,N,R0.5000,R0.5219,5.9458,0.0000,[0.0000],0.0000,[0.0000],0.0000,[0.0000],0.0000,0.0000,,[0.0000],0.0000,152 mm,0.0000,0.0000,0,,,0,,,{7107.0546:-23441.6693:-1062.6586},7107.0546,-23441.6693,-1062.6586,{7107.1105:-23441.7071:-1050.2110},7107.1105,-23441.7071,-1050.2110,0.0000,,,SIMBA S7-D,N,15,1.8000,1.8000,0.0000,0.0000,,,124.0724,89.6896,180.0000,
SL6,H5,12.3710,37.1131,0.3104,359.6896,0.0000,N,N,R1.0000,R1.0223,6.0188,0.0000,[0.0000],0.0000,[0.0000],0.0000,[0.0000],0.0000,0.0000,,[0.0000],0.0000,152 mm,0.0000,0.0000,0,,,0,,,{7107.4691:-23441.9497:-1062.5856},7107.4691,-23441.9497,-1062.5856,{7107.5247:-23441.9872:-1050.2147},7107.5247,-23441.9872,-1050.2147,0.0000,,,SIMBA S7-D,N,16,1.8000,1.8000,0.0000,0.0000,,,124.0724,89.6896,180.0000,
SL7,H1,13.5889,13.5889,356.4498,3.5502,0.0000,Y,N,L1.0000,L1.1775,4.9795,0.5000,EMULSION 1.12[13.0889],13.0889,EMULSION 1.12[13.0889],13.0889,EMULSION 1.12[0.5000],0.5000,13.5889,EMULSION 1.12,EMULSION 1.12[66.5027],66.5027,76 mm,0.0000,5400.0000,2,2.0000[5400];8.0000[5400],11.5889[5400];5.5889[5400],0,,,{7105.9271:-23440.3031:-1063.6036},7105.9271,-23440.3031,-1063.6036,{7105.2301:-23439.8317:-1050.0407},7105.2301,-23439.8317,-1050.0407,0.0000,,,SIMBA S7-D,N,5,1.8000,1.8000,0.0000,0.0000,,,304.0724,86.4498,0.0000,
SL7,H6,12.9767,12.9767,3.6971,356.3029,0.0000,N,N,R2.0000,R2.2230,5.5692,0.5000,EMULSION 1.12[12.4767],12.4767,EMULSION 1.12[12.4767],12.4767,EMULSION 1.12[0.5000],0.5000,12.9767,EMULSION 1.12,EMULSION 1.12[63.3919],63.3919,76 mm,0.0000,5600.0000,2,3.0000[5600];10.0000[5600],9.9767[5600];2.9767[5600],0,,,{7108.7438:-23442.2082:-1063.0139},7108.7438,-23442.2082,-1063.0139,{7109.4369:-23442.6770:-1050.0642},7109.4369,-23442.6770,-1050.0642,0.0000,,,SIMBA S7-D,N,6,1.8000,1.8000,0.0000,0.0000,,,124.0724,86.3029,0.0000,
SL7,H2,12.8979,12.8979,0.3086,359.6914,0.0000,N,N,L0.5000,L0.4819,5.4805,0.5000,EMULSION 1.12[12.3979],12.3979,EMULSION 1.12[12.3979],12.3979,EMULSION 1.12[0.5000],0.5000,12.8979,EMULSION 1.12,EMULSION 1.12[62.9918],62.9918,76 mm,0.0000,1800.0000,2,3.0000[1800];10.0000[1800],9.8979[1800];2.8979[1800],0,,,{7106.5033:-23440.6928:-1063.1025},7106.5033,-23440.6928,-1063.1025,{7106.5609:-23440.7317:-1050.2048},7106.5609,-23440.7317,-1050.2048,0.0000,,,SIMBA S7-D,N,10,1.8000,1.8000,0.0000,0.0000,,,124.0724,89.6914,180.0000,
SL7,H3,12.4578,12.4578,0.3086,359.6914,0.0000,N,N,R0.2500,R0.2705,5.9150,0.5000,EMULSION 1.12[11.9578],11.9578,EMULSION 1.12[11.9578],11.9578,EMULSION 1.12[0.5000],0.5000,12.4578,EMULSION 1.12,EMULSION 1.12[60.7556],60.7556,76 mm,0.0000,2000.0000,2,2.0000[2000];7.0000[2000],10.4578[2000];5.4578[2000],0,,,{7107.1265:-23441.1143:-1062.6680},7107.1265,-23441.1143,-1062.6680,{7107.1821:-23441.1519:-1050.2104},7107.1821,-23441.1519,-1050.2104,0.0000,,,SIMBA S7-D,N,1,1.8000,1.8000,0.0000,0.0000,,,124.0724,89.6914,180.0000,
SL7,H4,12.3982,12.3982,0.1324,359.8676,0.0000,N,N,R0.8000,R0.8089,5.9720,0.5000,EMULSION 1.12[11.8982],11.8982,EMULSION 1.12[11.8982],11.8982,EMULSION 1.12[0.5000],0.5000,12.3982,EMULSION 1.12,EMULSION 1.12[60.4526],60.4526,76 mm,0.0000,2200.0000,2,3.0000[2200];10.0000[2200],9.3982[2200];2.3982[2200],0,,,{7107.5725:-23441.4160:-1062.6111},7107.5725,-23441.4160,-1062.6111,{7107.5962:-23441.4320:-1050.2130},7107.5962,-23441.4320,-1050.2130,0.0000,,,SIMBA S7-D,N,9,1.8000,1.8000,0.0000,0.0000,,,124.0724,89.8676,180.0000,
SL7,H5,12.4707,12.4707,0.3087,359.6913,0.0000,N,N,R1.5000,R1.5203,5.8953,0.5000,EMULSION 1.12[11.9707],11.9707,EMULSION 1.12[11.9707],11.9707,EMULSION 1.12[0.5000],0.5000,12.4707,EMULSION 1.12,EMULSION 1.12[60.8213],60.8213,76 mm,0.0000,2400.0000,2,2.0000[2400];8.0000[2400],10.4707[2400];4.4707[2400],0,,,{7108.1618:-23441.8145:-1062.6878},7108.1618,-23441.8145,-1062.6878,{7108.2175:-23441.8522:-1050.2173},7108.2175,-23441.8522,-1050.2173,0.0000,,,SIMBA S7-D,N,8,1.8000,1.8000,0.0000,0.0000,,,124.0724,89.6913,180.0000,
SL8,H1,13.9013,13.9013,354.7940,5.2060,0.0000,N,N,L0.5000,L0.7027,4.0242,0.5000,EMULSION 1.12[13.4013],13.4013,EMULSION 1.12[13.4013],13.4013,EMULSION 1.12[0.5000],0.5000,13.9013,EMULSION 1.12,EMULSION 1.12[68.0899],68.0899,76 mm,0.0000,5845.0000,2,2.0000[5845];8.0000[5845],11.9013[5845];5.9013[5845],0,,,{7106.7686:-23439.9065:-1063.9626},7106.7686,-23439.9065,-1063.9626,{7105.7238:-23439.1998:-1050.1186},7105.7238,-23439.1998,-1050.1186,0.0000,,,SIMBA S7-D,N,2,1.8000,1.8000,0.0000,0.0000,,,304.0724,84.7940,0.0000,
SL8,H2,12.9181,12.9181,356.6442,3.3558,0.0000,N,N,R0.0000,L0.1840,4.9376,0.5000,EMULSION 1.12[12.4181],12.4181,EMULSION 1.12[12.4181],12.4181,EMULSION 1.12[0.5000],0.5000,12.9181,EMULSION 1.12,EMULSION 1.12[63.0943],63.0943,76 mm,0.0000,5835.0000,2,3.0000[5835];10.0000[5835],9.9181[5835];2.9181[5835],0,,,{7107.1983:-23440.1970:-1063.0492},7107.1983,-23440.1970,-1063.0492,{7106.5719:-23439.7734:-1050.1532},7106.5719,-23439.7734,-1050.1532,0.0000,,,SIMBA S7-D,N,5,1.8000,1.8000,0.0000,0.0000,,,304.0724,86.6442,0.0000,
SL8,H3,12.4922,12.4922,359.5892,0.4108,0.0000,N,N,R0.5000,R0.4750,5.2811,0.5000,EMULSION 1.12[11.9922],11.9922,EMULSION 1.12[11.9922],11.9922,EMULSION 1.12[0.5000],0.5000,12.4922,EMULSION 1.12,EMULSION 1.12[60.9304],60.9304,76 mm,0.0000,5830.0000,2,2.0000[5830];8.0000[5830],10.4922[5830];4.4922[5830],0,,,{7107.7442:-23440.5663:-1062.7057},7107.7442,-23440.5663,-1062.7057,{7107.6700:-23440.5161:-1050.2138},7107.6700,-23440.5161,-1050.2138,0.0000,,,SIMBA S7-D,N,1,1.8007,1.8007,0.0000,0.0000,,,304.0724,89.5892,0.0000,
SL8,H4,12.5363,12.5363,1.0399,358.9601,0.0000,N,N,R1.5000,R1.5626,5.2506,0.5000,EMULSION 1.12[12.0363],12.0363,EMULSION 1.12[12.0363],12.0363,EMULSION 1.12[0.5000],0.5000,12.5363,EMULSION 1.12,EMULSION 1.12[61.1543],61.1543,76 mm,0.0000,5840.0000,2,3.0000[5840];10.0000[5840],9.5363[5840];2.5363[5840],0,,,{7108.6450:-23441.1756:-1062.7362},7108.6450,-23441.1756,-1062.7362,{7108.8335:-23441.3030:-1050.2020},7108.8335,-23441.3030,-1050.2020,0.0000,,,SIMBA S7-D,N,4,1.8000,1.8000,0.0000,0.0000,,,124.0724,88.9601,0.0000,
SL8,H5,13.2612,13.2612,3.7631,356.2369,0.0000,N,N,R2.0000,R2.1874,4.6497,0.5000,EMULSION 1.12[12.7612],12.7612,EMULSION 1.12[12.7612],12.7612,EMULSION 1.12[0.5000],0.5000,13.2612,EMULSION 1.12,EMULSION 1.12[64.8374],64.8374,76 mm,0.0000,5850.0000,2,2.0000[5850];8.0000[5850],11.2612[5850];5.2612[5850],0,,,{7109.1626:-23441.5256:-1063.3371},7109.1626,-23441.5256,-1063.3371,{7109.8835:-23442.0132:-1050.1045},7109.8835,-23442.0132,-1050.1045,0.0000,,,SIMBA S7-D,N,3,1.8000,1.8000,0.0000,0.0000,,,124.0724,86.2369,0.0000,

